worker,peer,time,bytes_sent,bytes_received
77,13,10,170587408,160547168
77,45,10,131210840,264879856
77,109,10,228713928,287089432
77,141,10,126738880,218415504
77,13,11,185660688,175697592
77,45,11,140385880,285983256
77,109,11,251520456,308112944
77,141,11,134078912,234006120
77,13,12,202700048,192878272
77,45,12,150478424,309575744
77,109,12,272229832,325943616
77,141,12,142467520,252316736
77,13,13,223671568,213838688
77,45,13,160964184,333038384
77,109,13,293987784,343720712
77,141,13,151773632,274150048
77,13,14,242939152,232849000
77,45,14,170139224,352513280
77,109,14,312468936,357560696
77,141,14,160555456,293987976
77,13,15,265221392,255786128
77,45,15,180887128,374718528
77,109,15,333178312,372369392
77,141,15,170385856,314913272
77,13,16,280687888,275027008
77,45,16,192290392,399962960
77,109,16,351528392,385103104
77,141,16,179691968,333656512
77,13,17,297465104,296288352
77,45,17,204611160,426230408
77,109,17,374334920,397364768
77,141,17,191619520,355152376
77,13,18,317125904,318308000
77,45,18,217587288,453624456
77,109,18,399107528,408663512
77,141,18,201843136,371929704
77,13,19,335475984,337104232
77,45,19,227679832,475382072
77,109,19,418375112,418761864
77,141,19,217309632,393425512
77,13,20,358413584,360086832
77,45,20,239869528,498713168
77,109,20,443278792,432626464
77,141,20,235004352,415707640
77,13,21,377419024,379387496
77,45,21,250224216,518767016
77,109,21,464250312,444679616
77,141,21,255320512,436428016
77,13,22,401667344,402587688
77,45,22,261365336,540655344
77,109,22,486008264,457608808
77,141,22,276029888,458263936
77,13,23,422245648,424083272
77,45,23,273030744,563592720
77,109,23,508028360,470640808
77,141,23,294773184,477289704
77,13,24,444790032,446365040
77,45,24,286006872,587623536
77,109,24,525329864,484214360
77,141,24,317448640,499856896
77,13,25,466810128,468384744
77,45,25,298589784,611565824
77,109,25,544204232,496946624
77,141,25,335667648,518157800
77,13,26,485684496,487652216
77,45,26,310386264,632405632
77,109,26,564782536,509733912
77,141,26,354804160,537107464
77,13,27,510194960,510934608
77,45,27,321920600,652591696
77,109,27,586802632,523243752
77,141,27,376955328,558969728
77,13,28,535754000,532728000
77,45,28,335814232,675528320
77,109,28,610919880,538686480
77,141,28,398975424,580990128
77,13,29,557905168,552375832
77,45,29,347741784,693381904
77,109,29,630842824,551592352
77,141,29,418505152,602092664
77,13,30,579794192,572801456
77,45,30,362815064,714698968
77,109,30,652862920,566776080
77,141,30,438165952,622408824
37,5,1,9834712,64873256
37,69,1,115186584,46044952
37,101,1,71838704,7192216
37,133,1,31805384,33214224
37,5,2,11014360,79541504
37,69,2,139041688,51136120
37,101,2,110373872,9862328
37,133,2,47402952,50916024
37,5,3,12325080,95388416
37,69,3,157391768,55400480
37,101,3,144714736,12423840
37,133,3,71126984,75583624
37,5,4,13766872,112002568
37,69,4,178887576,59942856
37,101,4,177613808,14869512
37,133,4,93147080,97602912
37,5,5,15077592,126411432
37,69,5,198286232,64395456
37,101,5,210119664,17378896
37,133,5,113856456,118066352
37,5,6,16519384,141830920
37,69,6,219519896,69354856
37,101,6,242887664,19993984
37,133,6,137187272,135176816
37,5,7,18092248,155271808
37,69,7,239836056,74065200
37,101,7,279194608,23506832
37,133,7,158814152,151775992
37,5,8,21106904,172463912
37,69,8,260676504,79758736
37,101,8,310914032,27762504
37,133,8,180572104,168394688
37,5,9,24252632,186034568
37,69,9,281385880,86302248
37,101,9,341847024,33596496
37,133,9,203247560,185116192
37,5,10,28840152,202063928
37,69,10,303143832,94004160
37,101,10,373828592,41556152
37,133,10,223694792,200129056
37,5,11,35655896,219346272
37,69,11,322542488,102053592
37,101,11,405154800,52112072
37,133,11,243486664,216229368
37,5,12,43258072,235345224
37,69,12,343251864,112689152
37,101,12,433728496,64166672
37,133,12,264327112,232477376
37,5,13,53350616,252155736
37,69,13,362781592,123822824
37,101,13,461384688,78892832
37,133,13,285560776,250471000
37,5,14,65933528,270396192
37,69,14,383622040,138822656
37,101,14,492448752,98766632
37,133,14,298143688,266832232
37,5,15,80220376,288157864
37,69,15,404724632,155143064
37,101,15,516828144,117277864
37,133,15,314396616,284570840
37,5,16,98177240,307219984
37,69,16,424516504,174568576
37,101,16,538717168,136912744
37,133,16,331829192,303074272
37,5,17,118624472,326939568
37,69,17,445225880,194098136
37,101,17,558115824,157679520
37,133,17,348606408,321999432
37,5,18,136712408,344145976
37,69,18,465410968,214142352
37,101,18,575417328,176946992
37,133,18,369577928,344018720
37,5,19,153882840,361885752
37,69,19,484940696,233294680
37,101,19,594422768,197656480
37,133,19,388845512,363286080
37,5,20,172495064,380244576
37,69,20,505125784,253741576
37,101,20,613034992,218235648
37,133,20,407588808,382553776
37,5,21,192418008,400167992
37,69,21,527276952,274844280
37,101,21,632826864,239862056
37,133,21,430395336,405623256
37,5,22,209719512,417731224
37,69,22,548903832,296863456
37,101,22,649866224,257426008
37,133,22,450842568,427117864
37,5,23,228462808,436082056
37,69,23,569351064,317442736
37,101,23,667560944,276038288
37,133,23,471551944,448221376
37,5,24,246550744,453775688
37,69,24,590191512,338020400
37,101,24,685255664,294912712
37,133,24,491605960,469585416
37,5,25,264245464,470946456
37,69,25,614570904,361350880
37,101,25,700722160,317456736
37,133,25,512315336,489377816
37,5,26,283119832,489296536
37,69,26,636722072,383633624
37,101,26,714222576,336331800
37,133,26,532762568,509562544
37,5,27,302387416,509088240
37,69,27,657300376,404474544
37,101,27,728771568,351797040
37,133,27,553078728,531320160
37,5,28,320606424,527203104
37,69,28,680762264,427674512
37,101,28,746597360,368372888
37,133,28,576802760,551738016
37,5,29,340136152,546837728
37,69,29,699112344,445744040
37,101,29,763243504,384284632
37,133,29,595152840,567658960
37,5,30,360845528,567503080
37,69,30,724671384,470928384
37,101,30,779758576,401302912
37,133,30,614944712,584995440
41,9,1,72019816,35502680
41,73,1,60130664,60918736
41,105,1,64500816,61175008
41,137,1,125169832,148991960
41,9,2,90763112,41012320
41,73,2,80971112,81656600
41,105,2,87700560,81538232
41,137,2,140112040,166063880
41,9,3,107016040,45640128
41,73,3,104301928,105118600
41,105,3,112211024,103043928
41,137,3,154267816,182288720
41,9,4,128773992,51601544
41,73,4,126322024,127399864
41,105,4,133444688,121555160
41,137,4,166064296,195385880
41,9,5,149352296,57022856
41,73,5,148866408,150017928
41,105,5,151270480,137096544
41,137,5,183103656,214217120
41,9,6,172027752,62775760
41,73,6,173114728,173980520
41,105,6,169620560,153082464
41,137,6,198963368,232137568
41,9,7,189722472,67688824
41,73,7,193299816,194246472
41,105,7,185873488,167875232
41,137,7,214823080,249037176
41,9,8,208727912,72920448
41,73,8,215319912,216266512
41,105,8,209073232,187838808
41,137,8,229765288,265428536
41,9,9,227602280,80286424
41,73,9,244155752,244972088
41,105,9,227816528,204062200
41,137,9,246542504,282700280
41,9,10,245297000,88224360
41,73,10,263423336,264238920
41,105,10,249181264,222754432
41,137,10,263188648,299982160
41,9,11,258928488,95419472
41,73,11,289768808,290585256
41,105,11,273429584,243460832
41,137,11,276557992,313575984
41,9,12,275050344,104440512
41,73,12,312968552,313915376
41,105,12,294663248,262526648
41,137,12,291893416,328869760
41,9,13,289599336,113610696
41,73,13,334071144,334886896
41,105,13,322974800,287706776
41,137,13,306180264,343982536
41,9,14,306245480,125878152
41,73,14,352552296,353368160
41,105,14,347485264,309776488
41,137,14,326889640,365310128
41,9,15,324857704,141794568
41,73,15,371688808,372635632
41,105,15,369243216,331314288
41,137,15,341831848,381126880
41,9,16,341765992,158917168
41,73,16,391873896,392296960
41,105,16,392836176,355362280
41,137,16,362016936,401728688
41,9,17,355659624,175312040
41,73,17,410617192,411039560
41,105,17,416691280,378955352
41,137,17,378007720,421149928
41,9,18,375058280,199585312
41,73,18,431195496,432112496
41,105,18,441857104,404645576
41,137,18,392294568,442454728
41,9,19,395636584,225407416
41,73,19,450594152,453900856
41,105,19,466105424,428369776
41,137,19,407236776,467074248
41,9,20,419360616,255029520
41,73,20,463832424,472906184
41,105,20,492975184,455500872
41,137,20,424145064,499704736
41,9,21,437317480,277442024
41,73,21,482444648,494925472
41,105,21,513553488,476340928
41,137,21,442757288,535110832
41,9,22,455536488,296305824
41,73,22,502236520,516815248
41,105,22,538850384,501899968
41,137,22,459927720,556482808
41,9,23,470347624,313657912
41,73,23,520586600,536082776
41,105,23,559559760,522347424
41,137,23,478802088,574810144
41,9,24,487124840,334103752
41,73,24,541820264,556922752
41,105,24,582759504,545532968
41,137,24,494399656,590478952
41,9,25,507572072,357264816
41,73,25,563840360,579467024
41,105,25,605041744,568223432
41,137,25,513798312,610808872
41,9,26,524742504,376532928
41,73,26,583501160,599258784
41,105,26,624309328,587490960
41,137,26,529133736,626757144
41,9,27,544927592,398159864
41,73,27,605390184,621278824
41,105,27,647902288,610821136
41,137,27,543158440,642314456
41,9,28,563670888,417164608
41,73,28,625050984,640677928
41,105,28,669922384,632840896
41,137,28,559673512,659632536
41,9,29,585297768,439184592
41,73,29,646284648,660993864
41,105,29,690238544,653027072
41,137,29,571469992,672623992
41,9,30,607055720,461204632
41,73,30,668042600,682489616
41,105,30,712258640,675047056
41,137,30,586543272,688563576
127,31,1,142564064,110375488
127,63,1,8581552,71241600
127,95,1,56664872,54006056
127,159,1,46961784,6458080
127,31,2,169040608,135495224
127,63,2,14217648,108628392
127,95,2,68854568,70225104
127,159,2,60593272,7274752
127,31,3,203250400,167629640
127,63,3,18149808,133270704
127,95,3,82617128,89289472
127,159,3,78812280,8315864
127,31,4,245193440,207093592
127,63,4,21557680,149172640
127,95,4,96641832,108216280
127,159,4,99914872,9648024
127,31,5,275208928,235864216
127,63,5,25883056,170349640
127,95,5,116302632,135306520
127,159,5,122983544,11206072
127,31,6,306797280,268025808
127,63,6,29028784,185662240
127,95,6,134914856,160575568
127,159,6,148673656,13033448
127,31,7,328293088,295910088
127,63,7,35058096,209152472
127,95,7,154575656,188300728
127,159,7,172528760,15303912
127,31,8,349526752,321630832
127,63,8,40169904,227231696
127,95,8,174891816,215389704
127,159,8,193500280,17976920
127,31,9,375741152,351961288
127,63,9,45543856,242261936
127,95,9,197960488,246072592
127,159,9,213030008,21324696
127,31,10,400382688,379386800
127,63,10,53932464,261862064
127,95,10,218800936,273963024
127,159,10,233870456,26081376
127,31,11,427645664,407903024
127,63,11,63238576,280034464
127,95,11,239117096,301069512
127,159,11,254317688,32342528
127,31,12,451238624,432942592
127,63,12,74248624,296734248
127,95,12,256942888,323924048
127,159,12,274764920,39287136
127,31,13,478632672,460814424
127,63,13,89059760,316696376
127,95,13,278569768,350028176
127,159,13,298488952,49052448
127,31,14,499866336,482279072
127,63,14,104001968,337332208
127,95,14,300065576,373491040
127,159,14,318542968,60174536
127,31,15,520706784,503926032
127,63,15,120254896,357248000
127,95,15,320643880,394091312
127,159,15,336368760,70669640
127,31,16,545610464,528940344
127,63,16,135459248,377382528
127,95,16,344367912,417924864
127,159,16,354718840,82053816
127,31,17,569203424,552600024
127,63,17,148959664,394458792
127,95,17,366125864,440002072
127,159,17,375952504,93950584
127,31,18,594893536,578616688
127,63,18,161411504,410763272
127,95,18,389063464,463013272
127,159,18,393647224,105439016
127,31,19,622287584,605880192
127,63,19,176484784,429575688
127,95,19,412918568,486748384
127,159,19,411997304,117057768
127,31,20,644307680,627769552
127,63,20,190771632,447186264
127,95,20,436249384,509674568
127,159,20,430478456,127939488
127,31,21,667900640,651629944
127,63,21,205189552,464171856
127,95,21,462070568,535573472
127,159,21,450139256,140645688
127,31,22,693066464,676921328
127,63,22,219738544,480377872
127,95,22,489333544,562918064
127,159,22,469144696,153042016
127,31,23,715741920,699464656
127,63,23,235467184,496194536
127,95,23,512402216,585565256
127,159,23,488674424,166084152
127,31,24,742611680,724171880
127,63,24,253555120,513459040
127,95,24,535339816,607979792
127,159,24,507942008,178425456
127,31,25,770398944,753356632
127,63,25,270987696,529221968
127,95,25,558277416,631702544
127,159,25,527209592,190810552
127,31,26,795826912,779288560
127,63,26,290517424,545381648
127,95,26,579904296,653329424
127,159,26,547001464,204890904
127,31,27,819682016,802881296
127,63,27,312406448,562316824
127,95,27,603235112,676727824
127,159,27,566269048,217349832
127,31,28,841702112,824901616
127,63,28,334295472,580621808
127,95,28,626434856,699770736
127,159,28,586585208,230716320
127,31,29,863722208,847078568
127,63,29,359068080,602327464
127,95,29,649110312,722797056
127,159,29,608081016,245238312
127,31,30,886659808,869597224
127,63,30,378728880,621162432
127,95,30,670999336,744161848
127,159,30,627872888,258736568
110,14,1,36678744,54408600
110,46,1,58224176,22243712
110,78,1,75132464,70526288
110,142,1,59864232,9426480
110,14,2,64203864,116636400
110,46,2,75918896,31431272
110,78,2,83783216,79306960
110,142,2,84636840,11023624
110,14,3,74820696,140411112
110,46,3,100429360,44137472
110,78,3,97283632,93355456
110,142,3,117142696,13288296
110,14,4,88190040,169226312
110,46,4,134508080,62125976
110,78,4,105934384,102217216
110,142,4,140735656,14985352
110,14,5,96316504,186748560
110,46,5,158494256,74619320
110,78,5,118779440,115045048
110,142,5,168785064,17129840
110,14,6,109423704,215418960
110,46,6,180383280,86322056
110,78,6,124153392,120599576
110,142,6,204567720,20021496
110,14,7,120695896,238224960
110,46,7,206859824,101164056
110,78,7,132935216,129978272
110,142,7,235369640,23185376
110,14,8,132754520,261943200
110,46,8,238054960,119201792
110,78,8,144338480,140466136
110,142,8,263550120,26889360
110,14,9,144157784,283201288
110,46,9,267152944,136428648
110,78,9,157183536,150916352
110,142,9,288322728,30536872
110,14,10,161197144,313160408
110,46,10,281046576,144853112
110,78,10,180907568,168851280
110,142,10,306541736,33263456
110,14,11,180333656,345469584
110,46,11,307260976,161416784
110,78,11,193228336,177248232
110,142,11,332887208,37226632
110,14,12,192392280,364332984
110,46,12,329150000,176412272
110,78,12,210398768,188232760
110,142,12,353727656,40391960
110,14,13,209693784,388438928
110,46,13,350645808,192438736
110,78,13,226127408,198513560
110,142,13,380204200,44630256
110,14,14,221097048,408905040
110,46,14,372928048,209005304
110,78,14,246312496,210946088
110,142,14,402617512,48678864
110,14,15,230927448,426731696
110,46,15,394554928,227704096
110,78,15,265186864,222692264
110,142,15,421360808,52627560
110,14,16,242723928,446260560
110,46,16,420113968,254177456
110,78,16,292056624,239835136
110,142,16,442987688,57857736
110,14,17,253078616,462776272
110,46,17,444100144,275935184
110,78,17,315125296,256104864
110,142,17,461862056,63103840
110,14,18,266579032,482829256
110,46,18,466644528,292870576
110,78,18,340553264,275551504
110,142,18,475886760,69728440
110,14,19,283225176,506684528
110,46,19,487484976,313801432
110,78,19,366505520,298531808
110,142,19,493057192,78158696
110,14,20,295677016,524247952
110,46,20,510553648,335904480
110,78,20,391671344,315026144
110,142,20,507868328,86564336
110,14,21,310881368,546268048
110,46,21,533884464,359048504
110,78,21,414871088,332573008
110,142,21,525169832,95408720
110,14,22,324381784,565535632
110,46,22,556166704,381931608
110,78,22,439643696,351873096
110,142,22,540505256,103610192
110,14,23,337226840,582838168
110,46,23,579366448,405959136
110,78,23,464285232,372926224
110,142,23,557937832,112306880
110,14,24,355576920,608294120
110,46,24,605318704,430094288
110,78,24,482373168,392079232
110,142,24,575894696,121304752
110,14,25,369208408,627664512
110,46,25,626814512,446401560
110,78,25,503344688,412392744
110,142,25,591623336,129247032
110,14,26,385592408,649816184
110,46,26,651324976,465784488
110,78,26,523660848,431528000
