worker,time,bytes_sent,bytes_received
26,15,1063870712,922762424
26,16,1136180392,991210832
26,17,1207224400,1052717528
26,18,1283269896,1117902144
26,19,1357840408,1176734384
26,20,1432881264,1240583944
26,21,1506400528,1310615016
26,22,1577691008,1380828536
26,23,1650007928,1449258120
26,24,1722585096,1519907488
26,25,1794760864,1588251000
26,26,1869556064,1658717920
26,27,1947550792,1724076296
26,28,2029767920,1781810952
26,29,2112262952,1841362848
26,30,2191150584,1906380944
8,1,58106424,30179448
8,2,110252600,61414096
8,3,155978832,102622728
8,4,197351064,150632616
8,5,241410392,198276160
8,6,283985160,248757784
8,7,327171152,296741608
8,8,370404872,345398752
8,9,413130288,394656816
8,10,456432064,439947360
8,11,499489072,488267120
8,12,542168096,535418344
8,13,587508016,582495720
8,14,631175608,631963744
8,15,673762040,684601440
8,16,718299072,736003992
8,17,761794576,785007208
8,18,805526048,833322624
8,19,850939592,881058840
8,20,897355488,926725864
8,21,943823336,972985120
8,22,988930096,1018484176
8,23,1029812040,1063794992
8,24,1074464296,1111933752
8,25,1117514256,1161049912
8,26,1162262640,1207181744
8,27,1204253552,1260601360
8,28,1243318816,1303043688
8,29,1285331344,1347924448
8,30,1328446328,1397084048
77,1,142635752,114189408
77,2,251335376,258410960
77,3,361627232,365851336
77,4,446353560,437543264
77,5,523812440,512375904
77,6,603244216,594688912
77,7,673765840,663344384
77,8,759109768,744700264
77,9,811135200,819954272
77,10,903428776,896925608
77,11,986293808,972698000
77,12,1046819528,1043078280
77,13,1133044616,1122631400
77,14,1202007848,1198551488
77,15,1287210912,1261106600
77,16,1361992984,1343799832
77,17,1422150080,1427069968
77,18,1454957992,1502997296
77,19,1584312568,1572467992
77,20,1661325080,1652078720
77,21,1690287080,1730053576
77,22,1807448448,1806279192
77,23,1889737872,1879939904
77,24,1952244704,1952809056
77,25,2041586144,2022796688
77,26,2102120296,2105788136
77,27,2164909272,2182592000
77,28,2252016320,2257620120
77,29,2333211632,2333600880
77,30,2410018192,2414002528
86,1,57889088,25001280
86,2,102596944,48433560
86,3,145475048,82790256
86,4,182303320,117588592
86,5,222796760,153406320
86,6,261920696,193020704
86,7,301708568,236124768
86,8,341536984,281690432
86,9,380226408,327160528
86,10,419931432,371744448
86,11,457871960,414066592
86,12,497613912,461595744
86,13,535865176,507390192
86,14,575731184,555119168
86,15,614087312,598971848
86,16,652031656,646573400
86,17,690368240,696509128
86,18,729391008,742652544
86,19,767440888,786554456
86,20,807280720,831575672
86,21,846799736,873547400
86,22,885420128,917744704
86,23,926382856,954852600
86,24,967402688,997122616
86,25,1006768216,1042573864
86,26,1046854264,1089147336
86,27,1085395296,1134453808
86,28,1124533432,1174312904
86,29,1164381896,1221255616
86,30,1203834808,1268137512
117,1,98901000,76615304
117,2,177455296,172561232
117,3,255765936,272342912
117,4,340988240,358697288
117,5,426368208,447669648
117,6,512572312,530880416
117,7,602174592,616400744
117,8,689157584,700296416
117,9,781044472,782180816
117,10,872313808,864196288
117,11,963015144,945256056
117,12,1037273936,1039296496
117,13,1113719464,1107204800
117,14,1191126112,1189061688
117,15,1255883360,1260924480
117,16,1336803056,1331783864
117,17,1413312952,1408835928
117,18,1478387032,1490135336
117,19,1565747808,1551462320
117,20,1633231664,1637599496
117,21,1708490648,1718214000
117,22,1785821528,1777447336
117,23,1850670352,1864415664
117,24,1930822520,1942554064
117,25,2019090368,2015205808
117,26,2073668224,2093944632
117,27,2163027096,2166107160
117,28,2240263384,2240503496
117,29,2305122048,2318644816
117,30,2385916680,2397943088
145,1,184701936,192425168
145,2,290234152,288744680
145,3,384267784,343632568
145,4,449404328,442351416
145,5,518940872,521599008
145,6,614368544,593275008
145,7,683837960,673161168
145,8,754268240,744076968
145,9,836952216,822021584
145,10,913483952,898147288
145,11,982969816,974852384
145,12,1055994320,1047721536
145,13,1139040072,1111424848
145,14,1203063592,1200132696
145,15,1292115920,1277915672
145,16,1366300248,1338657824
145,17,1446839496,1416513152
145,18,1514912232,1502847240
145,19,1539830704,1581255072
145,20,1651404872,1657246952
145,21,1746296560,1714072104
145,22,1817707024,1809136496
145,23,1900140376,1885046448
145,24,1971138464,1943956880
145,25,2032949288,2035477720
145,26,2121401008,2112171040
145,27,2208048648,2179038912
145,28,2279359808,2265001688
145,29,2356542192,2338832376
145,30,2420567792,2418620128
72,1,84191496,55417296
72,2,154659768,129708384
72,3,218317976,209409200
72,4,288451504,282963256
72,5,360145776,353841408
72,6,430615536,426435440
72,7,504246784,495092360
72,8,578827368,563759416
72,9,650752040,633173640
72,10,722632800,702907872
72,11,793886464,772439384
72,12,865398704,843245136
72,13,936886464,916053472
72,14,1009621656,983276872
72,15,1081590624,1053669944
72,16,1155636248,1123236208
72,17,1226364232,1191593392
72,18,1296221912,1259847768
72,19,1366699920,1322249328
72,20,1440260248,1391495584
72,21,1510984584,1463432224
72,22,1584864224,1531945792
72,23,1659513976,1597462000
72,24,1733162968,1663755784
72,25,1801985720,1732538680
72,26,1872004296,1801806656
72,27,1940672528,1875553296
72,28,2011480432,1943793192
72,29,2080568112,2017980024
72,30,2151079896,2088580160
25,1,59575640,33104544
25,2,113685048,70328280
25,3,163323360,115591312
25,4,208867168,164800144
25,5,255704544,216763072
25,6,302656952,269733808
25,7,348927408,319368352
25,8,399221352,372647512
25,9,448157968,421178680
25,10,497180432,471033320
25,11,547253784,524046048
25,12,597663904,572889984
25,13,646956048,621648488
25,14,696937896,669684440
25,15,743704264,717782128
25,16,792539128,769991216
25,17,837168888,823325400
25,18,884668808,874597632
25,19,930830136,924743320
25,20,976382624,974621128
25,21,1025661720,1025638512
25,22,1072557568,1068770088
25,23,1121142680,1118400288
25,24,1168917160,1165473320
25,25,1215736240,1219797936
25,26,1264558184,1273495568
25,27,1310447704,1326763144
25,28,1360397584,1378484256
25,29,1410489032,1429057856
25,30,1461684472,1481349480
108,1,60050408,38329960
108,2,113043736,81420936
108,3,164776544,140825136
108,4,215257224,194137600
108,5,265875632,249979720
108,6,315808912,303402232
108,7,367592680,357522680
108,8,418025744,410701928
108,9,471578304,465266912
108,10,522631224,517279072
108,11,575211256,570634976
108,12,628841616,624457136
108,13,681627736,675296416
108,14,735830640,723500336
108,15,786386840,767551392
108,16,838806640,820706024
108,17,889475952,871753816
108,18,944783096,923063696
108,19,996176240,974094112
108,20,1046575360,1028276824
108,21,1100198536,1079915400
108,22,1153987112,1133217728
108,23,1206832232,1186304304
108,24,1261194752,1237349200
108,25,1316066104,1288992120
108,26,1366705424,1339081336
108,27,1419452560,1395766192
108,28,1475237936,1447701248
108,29,1530959960,1499422360
108,30,1583691808,1550400648
18,1,45526384,27897336
18,2,82240376,51509176
18,3,123126224,77829472
18,4,163404296,114644872
18,5,203394856,153963864
18,6,240197896,192463288
18,7,281173096,237262960
18,8,322440152,281629680
18,9,364245888,325097944
18,10,405483256,364605928
18,11,445755536,411939600
18,12,489076024,459085032
18,13,532183656,504291592
18,14,571563440,544270872
18,15,610645624,586167304
18,16,651027840,626003232
18,17,689414128,671673152
18,18,729990232,713817192
18,19,770058984,752722056
18,20,810191144,791402480
18,21,851867176,835899520
18,22,894191104,882726392
18,23,934417048,923515104
18,24,975643448,971122448
18,25,1017543280,1020043128
18,26,1058147736,1067950208
18,27,1097660344,1108877928
18,28,1139114832,1157613264
18,29,1181471952,1205576816
18,30,1225169088,1252534120
6,1,68313248,28047712
6,2,154343968,52951304
6,3,212358280,81000512
6,4,264521384,114543432
6,5,316470320,151300912
6,6,361619856,195373688
6,7,410929328,239891000
6,8,459533568,288097816
6,9,506504216,332451504
6,10,551213808,375386152
6,11,597284104,419377840
6,12,643624424,461049832
6,13,692239720,511181040
6,14,740938664,558420456
6,15,788115400,605070672
6,16,836782936,649961568
6,17,881893208,690299952
6,18,929030624,736572240
6,19,974725408,777698336
6,20,1022108424,825548944
6,21,1064590768,873191040
6,22,1107662312,918882680
6,23,1155350584,962057696
6,24,1201267448,1006928320
6,25,1246251072,1056434744
6,26,1290949832,1105214968
6,27,1336935168,1151516216
6,28,1382815720,1196935632
6,29,1427447344,1242255136
6,30,1473218600,1289404912
81,1,49797368,30784408
81,2,94691616,66941296
81,3,136878992,103396144
81,4,180254256,146193984
81,5,221212472,188610248
81,6,259901248,233412816
81,7,302167424,279961672
81,8,344295280,322493776
81,9,386589384,364917280
81,10,428247120,408209584
81,11,470214840,454358792
81,12,514585352,495393664
81,13,558377192,540767496
81,14,602192280,588303888
81,15,645988464,633513344
81,16,688481056,676030272
81,17,731944280,719171984
81,18,774004952,760975744
81,19,814389224,804307144
81,20,855388984,846594536
81,21,897176568,889652264
81,22,942500336,934325960
81,23,986676480,981190480
81,24,1032829672,1024238824
81,25,1077298336,1068660568
81,26,1123591264,1112479944
81,27,1165832768,1157425864
81,28,1207802800,1204341176
81,29,1250416608,1249995168
81,30,1292736720,1292670624
55,1,57935576,40796344
55,2,109644552,90346960
55,3,160513048,141635120
55,4,215060936,202110840
55,5,265521624,257747344
55,6,316124856,311484072
55,7,368603304,366642736
55,8,425433264,422594904
55,9,477604568,476619784
55,10,531331656,526021200
55,11,584731672,578108656
55,12,640085064,639309824
55,13,694901168,697891560
55,14,753034584,756796200
55,15,809678816,816672448
55,16,864908936,875309208
55,17,922194680,931604552
55,18,979009440,991385456
55,19,1034214832,1049729720
55,20,1090880976,1110007064
55,21,1149043184,1166405216
55,22,1205937992,1224506216
55,23,1258775960,1276944088
55,24,1316549880,1334083616
55,25,1371707656,1394378336
55,26,1426507304,1456128296
55,27,1478424928,1520460040
55,28,1539272072,1573647976
55,29,1596756064,1630464600
55,30,1655032472,1689072400
141,1,55720056,34170616
141,2,131680480,68197976
141,3,204366720,105439088
141,4,255030856,153980392
141,5,302346936,202612920
141,6,349913936,252277872
141,7,396160944,306330264
141,8,443333616,356283368
141,9,491227888,406191584
141,10,539143992,462566568
141,11,587460968,513618008
141,12,635499792,569408000
141,13,683490832,625250120
141,14,732047840,675399456
141,15,781117280,727161112
141,16,830243024,779647520
141,17,879359024,832570472
141,18,928047360,884266968
141,19,978434200,934710944
141,20,1028072480,985871680
141,21,1079911248,1034803944
141,22,1129350456,1086306408
141,23,1180461952,1133755920
141,24,1230456544,1182809816
141,25,1277571768,1230360688
141,26,1326011048,1284501408
141,27,1373642592,1336565696
141,28,1424334448,1387762632
141,29,1471423272,1431747080
141,30,1520941056,1485315840
78,1,139010576,127132616
78,2,260426376,261709304
78,3,365995600,370342608
78,4,458524688,445183936
78,5,530396800,520037224
78,6,602704056,595049416
78,7,670611816,675868088
78,8,761501808,740485088
78,9,826101752,822315912
78,10,909661128,893541584
78,11,985478160,963630576
78,12,1058743312,1051490448
78,13,1137023808,1105393448
78,14,1212851528,1197742544
78,15,1275403120,1278454120
78,16,1362704576,1348516560
78,17,1441900424,1426514680
78,18,1505484408,1507272536
78,19,1589348880,1575317064
78,20,1656674032,1657831344
78,21,1737823720,1732393656
78,22,1818376592,1807301520
78,23,1894127384,1881088704
78,24,1952086840,1964959216
78,25,2000039208,2035204552
78,26,2113805576,2093803720
78,27,2189299480,2192500848
78,28,2260728656,2263431560
78,29,2341595168,2325691216
78,30,2415813688,2411071088
7,1,55711344,34343832
7,2,106088528,71913000
7,3,158979968,120331224
7,4,208239584,171357296
7,5,257013408,222111144
7,6,305501752,274491096
7,7,353712416,321498968
7,8,401674160,372705344
7,9,450169880,427150312
7,10,499288576,480341144
7,11,550662368,530711272
7,12,602429936,579143976
7,13,652425368,632276888
7,14,702420776,684859560
7,15,752012944,736574880
7,16,800013064,782056560
7,17,856394656,829814496
7,18,914691848,873447080
7,19,967908912,921248456
7,20,1014951208,963123168
7,21,1065742600,1008685240
7,22,1115226056,1052982456
7,23,1165220704,1101532448
7,24,1215700608,1148884944
7,25,1266093352,1201970072
7,26,1311769928,1253288640
7,27,1358871200,1305924192
7,28,1409510464,1358096384
7,29,1459188176,1408104512
7,30,1510541920,1458822160
59,1,119221192,88341760
59,2,206464720,197402224
59,3,295454336,312967104
59,4,387226224,419286504
59,5,485851672,516259064
59,6,576116992,584226736
59,7,678874888,653887120
59,8,749266456,734081704
59,9,821873920,813158432
59,10,903484472,887569600
59,11,981875968,962076080
59,12,1037509904,1037095512
59,13,1113486616,1116373512
59,14,1203704008,1188512872
59,15,1281899120,1268581536
59,16,1354632904,1342047488
59,17,1416737968,1416752576
59,18,1482849736,1491094344
59,19,1586928856,1572348864
59,20,1631529424,1647837968
59,21,1727396352,1719634152
59,22,1810879856,1800816272
59,23,1883956568,1861142848
59,24,1960311528,1942560672
59,25,2003801976,2027487320
59,26,2081585800,2105535968
59,27,2172433280,2182333544
59,28,2261128720,2245854408
59,29,2330244672,2327877816
59,30,2386303184,2405215496
101,1,48360288,29244472
101,2,93786336,56701448
101,3,142081768,96883184
101,4,193027952,146902952
101,5,246269080,191326144
101,6,296978072,238216728
101,7,351102840,294971088
101,8,405577384,349885040
101,9,458977344,410255056
101,10,510940000,464727368
101,11,565216336,524942448
101,12,619904064,585499312
101,13,675003448,643497504
101,14,728221240,693481016
101,15,776909520,741172344
101,16,828523264,795508544
101,17,870691952,836683872
101,18,922697880,888897304
101,19,972271336,937205480
101,20,1023538784,990187800
101,21,1075796216,1040271224
101,22,1128764312,1096384176
101,23,1168311536,1136117296
101,24,1208249016,1185714192
101,25,1230772240,1206067280
101,26,1274688416,1248638480
101,27,1327849040,1297504136
101,28,1378799328,1341188848
101,29,1417650456,1374809960
101,30,1463025072,1421138720
144,1,154843928,125664304
144,2,283673488,246583104
144,3,379872504,365032352
144,4,444936912,441957352
144,5,529610568,513038824
144,6,595062736,595810848
144,7,685636328,654337560
144,8,747459224,747824784
144,9,825153520,820793848
144,10,910914144,899879264
144,11,969794312,975272656
144,12,1029246248,1051941360
144,13,1133620752,1125007440
144,14,1203290920,1202834656
144,15,1272338752,1276045536
144,16,1358583840,1348559928
144,17,1440724072,1407694800
144,18,1501287016,1509129824
144,19,1588818880,1567653640
144,20,1668034192,1641727528
144,21,1741297432,1719280960
144,22,1810044008,1811803624
144,23,1857174040,1885269352
144,24,1904934208,1963301376
144,25,1964705104,2040217688
144,26,2080985400,2116299952
144,27,2156898256,2193456816
144,28,2241475904,2271003872
144,29,2338958568,2339659344
16,1,51078936,33041872
16,2,98610376,70543680
16,3,143601912,119559288
16,4,187759592,169799096
16,5,231711936,218376600
16,6,275940736,270345320
16,7,321086288,318647704
16,8,368155816,365955312
16,9,413574816,415018648
16,10,457473192,463761224
16,11,502394360,515343328
16,12,547138816,566146408
16,13,594344872,614373496
16,14,643451760,663834280
16,15,689173976,709766288
16,16,733326840,758736200
16,17,777570400,806298656
16,18,821604160,852837376
16,19,865779328,902822336
16,20,909126632,951349160
16,21,952103552,1001620824
16,22,997891232,1051705696
16,23,1043233072,1097741960
16,24,1087719840,1144153256
16,25,1131998848,1196068400
16,26,1177824096,1245307640
16,27,1219629056,1294963904
16,28,1264863968,1345476688
16,29,1309260344,1395725184
16,30,1352349096,1442801112
158,1,53323808,32428808
158,2,100013240,67242392
158,3,144939200,110326184
158,4,188882608,156778024
158,5,233150200,204900856
158,6,276573488,252874544
158,7,320336952,301763368
158,8,365714544,351287864
158,9,408787896,401268480
158,10,452738040,449709872
158,11,497087888,495513008
158,12,541716360,537463016
158,13,585453176,580306440
158,14,630544008,624686192
158,15,677751152,668453440
158,16,722201664,714006072
158,17,766434672,762272256
158,18,813023992,813364936
158,19,859595992,861998968
158,20,904878632,906485872
158,21,952551752,951680848
158,22,998391120,997497016
158,23,1043964288,1043181416
158,24,1090373832,1086279688
158,25,1136414112,1132111784
158,26,1181681632,1177250288
158,27,1226530456,1226338936
158,28,1270478792,1270605744
158,29,1314685624,1316789704
158,30,1362701448,1363820744
120,1,149147216,154362816
120,2,239468960,287367464
120,3,354130976,369761560
120,4,460012704,424472792
120,5,526996008,516685776
120,6,585818720,591506832
120,7,639390320,666238112
120,8,760163424,745252576
120,9,840084664,805936808
120,10,913674112,893343880
120,11,991633616,960907560
120,12,1055226736,1047802040
120,13,1124281032,1124657536
120,14,1207460112,1201061256
120,15,1294177736,1259992672
120,16,1347309544,1348858024
120,17,1447382992,1415922144
120,18,1515067184,1499614088
120,19,1583917376,1580677472
120,20,1668102256,1631901920
120,21,1740151112,1731359248
120,22,1809909928,1802897608
120,23,1887852904,1880100624
120,24,1969480824,1937620976
120,25,2037238696,2031698072
120,26,2112196112,2108732032
120,27,2179663568,2184355920
120,28,2264489088,2244740896
120,29,2342664048,2332197200
120,30,2403670480,2413421112
39,1,194008400,210160368
39,2,270506152,291794784
39,3,381094640,367643920
39,4,461484592,439143264
39,5,511801296,518681256
39,6,609066744,590030008
39,7,663283104,669130368
39,8,749598256,745438520
39,9,841044400,817425840
39,10,907928520,903815368
39,11,990618392,961079424
39,12,1064618248,1052404784
39,13,1114133600,1130622848
39,14,1216986488,1195070432
39,15,1293451864,1278389272
39,16,1318798720,1353250456
39,17,1393172256,1427624080
39,18,1518016912,1491360696
39,19,1593211456,1528950096
39,20,1670093848,1611459224
39,21,1748899648,1730669944
39,22,1813793792,1809070456
39,23,1889044352,1881858520
39,24,1946109432,1959534008
39,25,2033647024,2036512432
39,26,2122180480,2102529648
39,27,2178493472,2187424440
39,28,2255151600,2268897608
39,29,2349762224,2343156840
39,30,2420570328,2413991552
24,1,58871712,34716664
24,2,108117896,89868304
24,3,157099512,136950776
24,4,203345520,190170568
24,5,250607936,242176936
24,6,297360544,292480456
24,7,345479896,340134136
24,8,395613720,388272896
24,9,444510568,428094344
24,10,493159752,472943248
24,11,542672528,519392248
24,12,594990416,564644160
24,13,642635328,612878488
24,14,691824728,663331152
24,15,739314984,712306968
24,16,787020880,763205616
24,17,833726400,812216072
24,18,881358000,859943600
24,19,929767400,910153000
24,20,978743296,960625936
24,21,1027792656,1011898168
24,22,1076284840,1063240768
24,23,1125885552,1115442616
24,24,1174708048,1167958680
24,25,1221442000,1222415064
24,26,1266426824,1273651096
24,27,1312803760,1324106656
24,28,1361249360,1373742648
24,29,1408851360,1424472744
24,30,1453109232,1473228352
96,1,63304400,34430352
96,2,117244800,81305760
96,3,168579664,136196544
96,4,219717600,189714624
96,5,272696920,241387952
96,6,324476456,292124424
96,7,377762608,345008280
96,8,431838392,394606624
96,9,488125304,445626904
96,10,542367352,494349208
96,11,596750728,542647248
96,12,651232840,592077624
96,13,704707568,641583296
96,14,755745328,688246544
96,15,806999984,735809000
96,16,861589032,784910680
96,17,913745216,835354656
96,18,964764936,886321360
96,19,1018648528,933920016
96,20,1066464776,982309280
96,21,1117184656,1031849704
96,22,1166490424,1081533480
96,23,1220098032,1134394168
96,24,1270345112,1185211728
96,25,1323183224,1236166848
96,26,1379833064,1288190592
96,27,1432213472,1337492096
96,28,1485657848,1388392192
96,29,1533618368,1439484872
96,30,1583770320,1491263904
87,1,165807416,148388760
87,2,270999280,289968424
87,3,383443176,360240848
87,4,461387832,437246936
87,5,523804424,515299928
87,6,614318224,583535480
87,7,670462064,666717288
87,8,743363144,748446752
87,9,835133224,822118096
87,10,914486560,892973080
87,11,971360456,976017328
87,12,1063671640,1040147800
87,13,1136700776,1129276000
87,14,1176887672,1200284304
87,15,1247056216,1275910448
87,16,1346041056,1350609872
87,17,1441981960,1429570760
87,18,1516245792,1469618096
87,19,1589340968,1585786848
87,20,1668974216,1641899808
87,21,1744802560,1731317888
87,22,1817657048,1798568800
87,23,1892094648,1875503936
87,24,1969203248,1962769104
87,25,2040336064,2009399048
87,26,2108862856,2108659424
87,27,2191432448,2174020928
87,28,2257690960,2261564176
87,29,2343136304,2334553512
109,1,56246992,33962952
109,2,115719184,66167976
109,3,168367112,106630888
109,4,219955936,154762408
109,5,271508808,199621448
109,6,326655368,249389960
109,7,382293160,300620200
109,8,436611992,352804672
109,9,489601192,408536744
109,10,541777000,466435024
109,11,594444776,516267944
109,12,649189872,564245976
109,13,702535592,613115976
109,14,751353192,656902048
109,15,804500424,706539488
109,16,857554480,757558320
109,17,905662832,799638648
109,18,957432152,849077712
109,19,1006357480,898633536
109,20,1062589704,952406464
109,21,1117393440,1004373736
109,22,1171153120,1054113984
109,23,1226656584,1111438160
109,24,1281728544,1167173128
109,25,1333134000,1214679112
109,26,1387944512,1263979168
109,27,1443345416,1315260088
109,28,1496510192,1364838160
109,29,1548942696,1419129472
109,30,1602122424,1474983176
4,1,152210424,126415680
4,2,269163216,261055120
4,3,371267448,371940064
4,4,451767520,441371664
4,5,531257968,521627064
4,6,604467304,592748480
4,7,660316168,676012824
4,8,734730728,750946824
4,9,828085208,823591104
4,10,909994760,874882160
4,11,979287320,971950016
4,12,1038334328,1049762640
4,13,1123814504,1126878776
4,14,1212807976,1192641144
4,15,1283658776,1277952960
4,16,1346605632,1352180616
4,17,1437463328,1425573304
4,18,1502633504,1509208336
4,19,1576164528,1583806400
4,20,1658230240,1658054048
4,21,1735160928,1711990600
4,22,1807249008,1806621048
4,23,1891169840,1884908616
4,24,1956367376,1960496752
4,25,2034508280,2034858992
4,26,2080921672,2110475000
4,27,2196588984,2172272744
4,28,2253675648,2262507760
4,29,2327324416,2339044256
4,30,2425539392,2388882968
54,1,75224848,44749760
54,2,139916768,94710104
54,3,199479112,158293232
54,4,258123368,223131776
54,5,320074912,282091440
54,6,378505752,344737712
54,7,441486208,409044840
54,8,506597840,470251800
54,9,569549504,523601912
54,10,630849280,579235520
54,11,692389504,636428624
54,12,753438552,696555376
54,13,814295824,754051112
54,14,874463736,813588528
54,15,934137544,873553104
54,16,997530152,932935584
54,17,1059432128,993695112
54,18,1122502912,1053545296
54,19,1184300520,1114813072
54,20,1245938200,1176587648
54,21,1306861216,1241417504
54,22,1370165040,1299831272
54,23,1434063976,1355660360
54,24,1502331088,1412740520
54,25,1566564624,1470814008
54,26,1628622400,1532684152
54,27,1689980848,1593020864
54,28,1755031360,1653761568
54,29,1818964632,1714988800
54,30,1881128640,1775019984
131,1,51383208,38937000
131,2,98353104,81500448
131,3,144764544,126170648
131,4,191142288,178544808
131,5,239728872,232700008
131,6,288453352,283893352
131,7,339437208,335330656
131,8,389428520,382829400
131,9,439029648,434284080
131,10,487270440,484988696
131,11,537064296,532829168
131,12,588158848,586093848
131,13,637401296,636686968
131,14,685593856,684898128
131,15,735340568,739077944
131,16,783519512,795875744
131,17,833410880,849860080
131,18,882582792,898229072
131,19,931637440,947285864
131,20,979219808,996843664
131,21,1028839208,1046033672
131,22,1076240576,1095985384
131,23,1124377920,1145182688
131,24,1174535336,1190415312
131,25,1225212416,1239991296
131,26,1273017528,1286502504
131,27,1320084992,1330080064
131,28,1370941680,1371032400
131,29,1420961368,1417481344
131,30,1470900248,1465153320
92,1,145325184,121179392
92,2,262427272,251301016
92,3,375090424,361968760
92,4,455599568,431795664
92,5,529645520,513981248
92,6,603337240,584797136
92,7,648782936,663133240
92,8,757258032,735142280
92,9,824344024,818907112
92,10,906035168,884339336
92,11,960197056,968010568
92,12,1023836248,1042324824
92,13,1132189600,1103172680
92,14,1206150496,1200058360
92,15,1273362448,1270811984
92,16,1364576216,1347728896
92,17,1425916992,1422991600
92,18,1498089240,1505224720
92,19,1586359232,1564113432
92,20,1662794816,1650877592
92,21,1730470200,1725413232
92,22,1791008096,1807751608
92,23,1886616704,1877459776
92,24,1962439664,1934702112
92,25,2025854112,2029612720
92,26,2084995072,2105576248
92,27,2193093784,2180540624
92,28,2268833520,2252829128
92,29,2336891656,2332346048
92,30,2414148136,2410702760
12,1,123478488,94210000
12,2,215925144,223999312
12,3,310571384,363447784
12,4,408117536,436371960
12,5,522436392,518447496
12,6,602614472,590376896
12,7,676181080,668084160
12,8,746724704,737858936
12,9,818438688,815453776
12,10,887648000,888935488
12,11,977304184,966455616
12,12,1047438136,1043409576
12,13,1127668352,1121401752
12,14,1190957448,1192151984
12,15,1278929888,1269165312
12,16,1347198184,1344901736
12,17,1426824152,1412370104
12,18,1503584560,1496955776
12,19,1583034600,1566000080
12,20,1655663832,1631513264
12,21,1715276784,1727567792
12,22,1775044968,1796732960
12,23,1880721936,1872690112
12,24,1953489440,1952941728
12,25,2023239032,2025066424
12,26,2111185024,2089232960
12,27,2179369088,2175633200
12,28,2264175200,2252186064
12,29,2322901408,2332641456
12,30,2413771832,2398532696
35,1,59664304,29194376
35,2,107277480,58468008
35,3,157073096,96050848
35,4,203762080,144542920
35,5,251347432,193986328
35,6,298137160,245236840
35,7,346118312,293904176
35,8,392704040,339891208
35,9,440924280,388995784
35,10,490330016,442038920
35,11,537099696,495029928
35,12,584383472,541584576
35,13,633419328,590369144
35,14,682770848,641783280
35,15,730426984,691209312
35,16,777202256,742288960
35,17,820709944,785565336
35,18,865627464,825389680
35,19,911584984,870788824
35,20,957993616,912879288
35,21,1005111376,954937896
35,22,1047790904,995977112
35,23,1089103768,1034185488
35,24,1134780600,1086440912
35,25,1180898848,1135974096
35,26,1223087056,1179829672
35,27,1269091152,1233751744
35,28,1314956000,1281945528
35,29,1361961288,1333298848
35,30,1409957424,1378700888
99,1,79274856,48165648
99,2,154471248,101174880
99,3,226787064,163440328
99,4,289985032,225304680
99,5,354793232,289320760
99,6,418858832,355265576
99,7,483542256,416515976
99,8,551814632,477505736
99,9,617161176,540722520
99,10,679092384,608096512
99,11,744060744,673525840
99,12,810187032,737379744
99,13,874364736,802211048
99,14,938454920,865546568
99,15,1002802736,929003720
99,16,1069169400,992919888
99,17,1133359888,1059607528
99,18,1196724008,1129008720
99,19,1261071688,1195657264
99,20,1324478832,1263626384
99,21,1386888824,1331284184
99,22,1448598912,1398904336
99,23,1512077232,1464426336
99,24,1576682208,1527911000
99,25,1642221256,1592429536
99,26,1707653152,1660246032
99,27,1770525456,1730248144
99,28,1835042272,1796757680
99,29,1898834224,1864629784
99,30,1960755248,1934537776
49,1,173409952,159925648
49,2,284298240,293142464
49,3,363594368,372521824
49,4,463184864,439715392
49,5,525944952,518276632
49,6,615133520,594596368
49,7,683138976,673765768
49,8,765382352,736258552
49,9,830409760,820158568
49,10,913280480,899228056
49,11,980501536,971326872
49,12,1060955984,1051290528
49,13,1135155376,1123975576
49,14,1213905392,1191533664
49,15,1274550408,1277058648
49,16,1369221600,1343291912
49,17,1435500192,1428924816
49,18,1505221352,1502093096
49,19,1583263568,1584566096
49,20,1669427144,1656295632
49,21,1745617872,1714767320
49,22,1825397936,1790638176
49,23,1898617120,1879180480
49,24,1972132592,1951756640
49,25,2052495352,2033768464
49,26,2123431480,2111879464
49,27,2198098024,2181466096
49,28,2259026512,2268021744
49,29,2321102208,2340435856
49,30,2421284304,2408018360
107,1,76899320,56458880
107,2,141228712,138996072
107,3,203175520,214544024
107,4,267529296,284179792
107,5,331925592,356662328
107,6,396134928,425371376
107,7,464634744,492617944
107,8,531966136,558373072
107,9,600837280,624740704
107,10,670186880,691379112
107,11,739838072,760105536
107,12,810387696,827592528
107,13,877554936,896543392
107,14,946889128,961190800
107,15,1015651840,1024361248
107,16,1082732672,1090012120
107,17,1148949800,1156468080
107,18,1215548272,1222278232
107,19,1284669696,1288564776
107,20,1353045096,1355400112
107,21,1421631488,1422430928
107,22,1491778240,1489031688
107,23,1560280784,1557650960
107,24,1630058432,1622004424
107,25,1699538768,1688816592
107,26,1771040960,1754942408
107,27,1837571472,1820932112
107,28,1907448032,1887227344
107,29,1975944064,1954518800
107,30,2044026440,2020644616
66,1,124945488,73427256
66,2,218804248,158740520
66,3,302735168,250222264
66,4,387670384,335066376
66,5,477948048,419458712
66,6,565613520,504049424
66,7,654530640,585444400
66,8,743049624,665866320
66,9,830292640,742424976
66,10,918974440,824151544
66,11,989175856,918869568
66,12,1062156288,1007944736
66,13,1137601944,1103310016
66,14,1209933840,1180148136
66,15,1278980992,1254783848
66,16,1344917784,1334743856
66,17,1427602992,1404208760
66,18,1512917328,1481763640
